,SCD_GSE101657_Control_SCD_0,SCD_GSE101657_Control_SCD_1,SCD_GSE101657_Control_SCD_2,SCD_GSE101657_Control_SCD_3,SCD_GSE101657_Control_SCD_4,SCD_GSE159090_GSM4819135_SCD_Male,SCD_GSE159090_GSM4819136_SCD_Male,SCD_GSE159090_GSM4819149_SCD_Male,SCD_GSE159090_GSM4819150_SCD_Male,SCD_GSE159090_GSM4819161_SCD_Male,SCD_GSE159090_GSM4819166_SCD_Male,SCD_GSE159090_GSM4819171_SCD_Male,SCD_GSE159090_GSM4819179_SCD_Male,SCD_GSE159090_GSM4819186_SCD_Male,SCD_GSE159090_GSM4819194_SCD_Male,SCD_GSE159090_GSM4819199_SCD_Male,SCD_GSE159090_GSM4819200_SCD_Male,SCD_GSE160646_GSM4876390_SCD_1w,SCD_GSE160646_GSM4876394_SCD_1w,SCD_GSE160646_GSM4876401_SCD_1w,SCD_GSE160646_GSM4876404_SCD_1w,SCD_GSE160646_GSM4876405_SCD_1w,SCD_GSE160646_GSM4876407_SCD_1w,SCD_GSE160646_GSM4876408_SCD_1w,SCD_GSE188344_NCD_1,SCD_GSE188344_NCD_2,SCD_GSE188344_NCD_3,SCD_GSE188344_NCD_4,SCD_GSE246221_Batch9_SCD_only32w_1,SCD_GSE246221_Batch9_SCD_only32w_2,SCD_GSE246221_Batch9_SCD_only32w_3,SCD_GSE246221_Batch9_SCD_only32w_4,SCD_GSE248297_LFD_1,SCD_GSE248297_LFD_2,SCD_GSE248297_LFD_3,SCD_GSE248297_LFD_4,SCD_GSE248297_LFD_5,HFD_GSE101657_HFD_0,HFD_GSE101657_HFD_1,HFD_GSE101657_HFD_2,HFD_GSE101657_HFD_3,HFD_GSE101657_HFD_4,HFD_GSE101657_HFD_5,HFD_GSE159090_GSM4819134_HFD_Male,HFD_GSE159090_GSM4819140_HFD_Male,HFD_GSE159090_GSM4819143_HFD_Male,HFD_GSE159090_GSM4819146_HFD_Male,HFD_GSE159090_GSM4819157_HFD_Male,HFD_GSE159090_GSM4819163_HFD_Male,HFD_GSE159090_GSM4819167_HFD_Male,HFD_GSE159090_GSM4819177_HFD_Male,HFD_GSE159090_GSM4819184_HFD_Male,HFD_GSE159090_GSM4819189_HFD_Male,HFD_GSE159090_GSM4819197_HFD_Male,HFD_GSE159090_GSM4819202_HFD_Male,HFD_GSE160646_GSM4876384_HFD_1w,HFD_GSE160646_GSM4876386_HFD_1w,HFD_GSE160646_GSM4876389_HFD_1w,HFD_GSE160646_GSM4876393_HFD_1w,HFD_GSE160646_GSM4876396_HFD_1w,HFD_GSE160646_GSM4876400_HFD_1w,HFD_GSE160646_GSM4876406_HFD_1w,HFD_GSE160646_GSM4876412_HFD_1w,HFD_GSE188344_HFD_1,HFD_GSE188344_HFD_2,HFD_GSE188344_HFD_3,HFD_GSE188344_HFD_4,HFD_GSE246221_Batch9_HFD_only32w_1,HFD_GSE246221_Batch9_HFD_only32w_2,HFD_GSE246221_Batch9_HFD_only32w_3,HFD_GSE248297_HFD_1,HFD_GSE248297_HFD_2,HFD_GSE248297_HFD_3,HFD_GSE248297_HFD_4,HFD_GSE248297_HFD_5,KD_GSE101657_KD_0,KD_GSE101657_KD_1,KD_GSE101657_KD_2,KD_GSE101657_KD_3,KD_GSE101657_KD_4,KD_GSE101657_KD_5,KD_GSE101657_KD_6,KD_GSE248297_KD_1,KD_GSE248297_KD_2,KD_GSE248297_KD_3,KD_GSE248297_KD_4,KD_GSE248297_KD_5,WD_GSE159090_GSM4819145_WD_Male,WD_GSE159090_GSM4819155_WD_Male,WD_GSE159090_GSM4819156_WD_Male,WD_GSE159090_GSM4819158_WD_Male,WD_GSE159090_GSM4819164_WD_Male,WD_GSE159090_GSM4819173_WD_Male,WD_GSE159090_GSM4819174_WD_Male,WD_GSE159090_GSM4819181_WD_Male,WD_GSE159090_GSM4819183_WD_Male,WD_GSE159090_GSM4819192_WD_Male,WD_GSE159090_GSM4819196_WD_Male,WD_GSE159090_GSM4819201_WD_Male
SCD_GSE159090_GSM4819166_SCD_Male,7.390010877472576,7.365976611186805,6.60840901664007,8.252420799946846,7.157898087133343,7.798521964124246,5.41535736793908,6.1417834619680995,8.606865690200294,6.847113394367674,0.0,6.993340838585172,5.644649453772135,8.66878714500396,5.583999072915292,8.096897390450925,7.344431397928453,7.403425612048512,7.7125508832757115,5.989269318775214,7.654962212926527,8.812828361150318,6.063774284569656,7.590090991906391,7.685381893437586,8.480562147215219,8.588091462784599,10.356676408942484,11.356267540036475,7.814203950933566,9.31793281384184,9.784405629351838,7.15227665465965,9.321850444864719,9.124038081300439,8.03622522863499,9.422171781570931,7.754183646998987,7.530813110218375,8.034743789425715,7.126268995688179,6.705323952167981,8.663278755573536,8.610137337619891,7.484365237863822,8.173529763444428,7.289343893546724,8.91033735371596,7.813401470529335,9.36982493234176,8.280988811434467,9.851619971935023,11.238893626139797,8.623962235190985,8.771903521207145,7.236125066310698,8.17980677989297,8.397924447634779,7.222594617047653,11.258315421434174,8.476313747658821,10.207522020322,10.294132658531066,12.416915963139564,12.158664729829926,12.263321971656435,11.937692096464382,13.22620953077135,12.73935962900516,12.564609220534663,11.138401402194713,12.105567144686972,11.109405732910114,11.092760064315874,11.271119514807625,9.683321476080671,7.4455602816573245,7.217403239770925,7.700509551373941,7.158506985105933,7.786348741094563,7.083051175641018,11.490346799257336,10.943872469485004,11.262974943919424,11.035826963603986,12.109563220303501,8.475652486380861,6.194140636317933,7.128920089515692,7.375572715113665,9.126957039838857,9.178153025831174,7.231868346604343,9.855691254261936,8.179790008895525,9.549676285647598,8.317132118010539,8.102342072745092
SCD_GSE159090_GSM4819171_SCD_Male,8.872079988130846,6.990530293173791,7.290245852035396,7.398986106171221,7.713524884695848,6.822820356885284,7.244728195582297,5.251392325367394,5.193188229742133,6.911306129177551,6.993340838585172,0.0,7.205034240483416,6.884566751842328,5.144327128350329,8.127413337563475,5.7495294225712446,6.681669326983869,6.2888633850004405,6.839971920432191,7.101046980341664,7.400381933654082,6.0916785992902245,8.03218377420116,8.227874913863836,8.92151508612228,8.78552338709841,9.81673551747383,11.825006573921799,7.691693943265349,9.864779218920175,10.122772452884002,7.568945620310712,9.626381834172685,9.515885446190385,8.188454910309611,10.073677020187903,7.712344100295854,7.732312304759007,8.953199210237347,7.720176570239222,7.021691717806097,9.291598140403446,9.260220248867139,7.51290182968493,7.276933703858514,7.5946411134423,9.794686253466121,7.18392620475284,8.309085583202704,8.56180974668775,9.111864850134316,11.015411985756025,8.464006922081206,7.510815960386276,6.26998283094984,6.7594911865644445,7.322169668775487,8.073661931404532,10.440557022354117,7.771943105489787,9.071117935133339,8.814821825591615,13.17297355048343,12.92024941102708,12.9534820130679,12.645440415162382,14.116511921081527,13.588168454166253,13.408821674898544,11.568823704351773,12.7290138207728,11.715538895724045,11.631724187649676,11.719169703941281,10.351808600903665,7.631777120009871,6.636204879150582,7.3028565643582795,8.505511902300018,7.778545746669195,7.419776456606838,12.079836110688674,11.982339048755595,11.424606468021299,11.974298594783757,12.950014157107404,7.497556331385378,5.647419509401005,6.522961370134258,7.1937178471349235,8.521315681462427,8.265634094151082,6.615552235594517,8.205043941924695,6.595320304799387,8.599836653656434,8.308460495620944,7.095337628598639
SCD_GSE159090_GSM4819179_SCD_Male,7.2248306506565125,7.831177846512832,7.412403984936427,7.608813710978808,7.861309398839958,7.688570827047497,6.550498184922793,7.126585755959025,8.655952819078092,7.862826392309745,5.644649453772135,7.205034240483416,0.0,7.126156635375467,6.59227047679382,7.5356796173287455,6.670932784589092,8.965571393913999,8.55676776402485,7.526019495042004,8.649681297900267,9.102012639231981,7.735113482443708,8.048545698566697,8.093122792831668,8.677269898313972,8.662726048653411,9.694515666852007,11.075534562830631,7.972438077028338,8.801725503056751,9.559934426206029,7.586324239455357,9.355571141502317,9.322631844029427,8.162017234896634,9.509006219828978,8.033265006137862,7.589429038395753,7.547373171317178,7.583602525885141,7.4045129950086395,8.85877252580027,8.329872245354561,8.263757321082512,8.406128614011141,7.105768638487169,8.83269984363886,7.336982453598803,9.021927523804527,7.966205545710599,8.303087620395006,10.325006554544856,7.761856106508529,8.06943936943274,7.786241523865792,7.94601239761518,8.550735020146488,7.918080211559223,9.877386196736829,8.916838779870085,10.165626238962059,10.853115221698125,12.011559858928205,11.75163403884154,11.69873411015627,11.595884697609343,12.79134938359785,12.389921973007478,12.227807568557544,10.433117035571215,11.495154976597485,10.928164429123093,10.51862063851608,10.681345628767748,8.797323686711588,8.65816737965534,8.17148826761513,7.640842040018391,7.338307064186382,7.558889249693196,7.750175600177898,11.122360957146379,10.737118040952547,10.791545096413113,10.625791495395463,11.790016488962847,8.134948432114314,7.130518928708719,7.705044378211462,7.05579105587946,10.113203900537274,9.214484038854701,6.421192543290474,9.997783521107245,8.302847028324571,8.829769426182876,7.388256688415897,7.403296958980791
SCD_GSE159090_GSM4819186_SCD_Male,8.614437629362415,8.679036557308878,8.582066905561103,6.414889651530344,7.98435895544456,7.240537549996063,9.193651889794726,7.770897862754219,7.517715787373553,7.26045162500579,8.66878714500396,6.884566751842328,7.126156635375467,0.0,8.056168614689339,7.388959366959515,6.722092507488333,9.206555593223205,7.1449327975381145,9.050447118532455,8.235222750078748,7.695220249817876,8.62200851087962,8.580647296803445,9.777920423616237,9.797424490283646,8.962134638428632,9.695563371683644,12.55313358448886,8.687962544145618,10.28314158140966,10.549806339985752,8.914531658300128,9.780447490842496,9.879199747092468,8.355773140685967,10.545340233584259,7.373072337871658,7.259427532951599,8.139888395603833,8.054103764119734,7.738654098794283,9.292021725548974,9.279886708055749,7.8007395966657045,9.069043319204464,7.256751943164084,8.648774945136541,6.616083124060685,7.740579787945551,7.352898609079841,7.9612262773829885,10.14555184128431,7.002959667020935,7.763335225575015,8.812983398195298,8.17578331683277,8.738940393932852,9.95124814211356,9.014600505900106,9.013679215278998,8.816407348669017,9.279715224358762,13.733878557773165,13.413331633931964,13.368727988745379,13.32738378329035,14.599482228214438,14.120274669544028,13.954334090825567,11.505448248440805,12.995717702644939,12.364932951276993,11.766278818825985,11.729325733311939,9.287815230148412,9.009814852357787,8.393875041155036,7.5252899456262,8.67167649267583,7.966708919605718,8.736878650120001,12.536072809856044,12.491296568774992,11.587144007201944,11.969316491628199,13.538701743662704,6.510106874682555,8.085543702794347,7.6850165848930105,7.352657129378543,8.82273581622475,8.026637367715852,6.700392273016608,7.9710447187538405,8.460675951325209,7.58336142847587,6.709269351284229,7.2928572178797335
SCD_GSE159090_GSM4819194_SCD_Male,8.196768473363155,6.69050218468137,6.961566774349915,8.236276579674447,7.567745639784023,7.019411248320009,5.972104409268376,5.323106241379204,6.596349548607387,6.231219851026578,5.583999072915292,5.144327128350329,6.59227047679382,8.056168614689339,0.0,8.075854144492546,7.038776879517861,6.840852641867829,6.3672463411171805,6.349917611420417,7.412948542175047,8.313489721221266,5.545216795190404,7.511126972033974,7.732131613595576,8.225491633297358,8.478798093768146,9.872540203151125,11.373763225012798,7.452642097175202,9.226059850991623,9.659355621797676,7.0869020701308365,9.06410379855184,8.97167804620506,7.739336129031278,9.20078757235689,7.70029424859988,7.422950683279229,8.367409744904382,7.533093635483709,6.5556286381237685,8.984234825923007,8.800991238833376,7.967596042818275,7.323371520382018,7.416789756906844,9.117130757813893,7.324719121488565,8.650220460679447,8.346078262942289,9.245788838061102,10.907725364761621,7.974740065955851,7.8841567591627415,6.854678789679974,7.272529617181127,7.39789852138927,7.605708972302899,10.687391356386724,8.670277795203658,10.011129739315697,9.573522892726409,12.491748181801986,12.301338075751163,12.353169967742929,12.019266413429094,13.491566520313507,12.94162763044969,12.799209570040315,11.214741034667368,12.096570104036067,11.116213898829105,11.00855868409921,11.22613581884893,9.615485328559958,7.263244085060065,7.17311380540104,7.644117794388422,7.6871924934395475,7.882236828439536,6.8911412022759855,11.46801349690306,11.22988803385085,11.153646253163071,11.396776461665896,12.24797630562827,7.95037016176298,5.219234866441679,6.155025332732707,7.131141235946063,8.427741615559905,7.988468846501133,6.47078865081404,8.919012744521929,6.999183219293804,9.003226670309653,8.057815254683415,7.276760251919498
SCD_GSE159090_GSM4819199_SCD_Male,7.038759572730231,7.500413028506103,7.989829424002587,6.854519413082362,8.17940588644403,7.371830746832668,9.242504266433594,8.361751224878663,8.567289491457318,7.553006199714683,8.096897390450925,8.127413337563475,7.5356796173287455,7.388959366959515,8.075854144492546,0.0,7.3944652740082315,9.170074180010127,8.432801802647196,9.422919621743809,9.22339155890882,9.34549222718804,8.007966934785095,8.329958397178965,8.677860564334503,8.160751372770765,8.45159573742144,8.957652052093943,11.292912409905194,8.11741856036218,9.053280035047413,9.24906663967284,8.188117464417934,9.027243038814923,8.976535426719524,7.990835331257123,9.61944077674117,9.046047472124991,8.035415796720256,7.964826084116868,8.65380468197367,8.586821908690846,8.809444712663312,8.190661652491187,8.818751046852928,9.357216353702189,6.620766258669207,8.374091851008982,6.493538614457489,8.508411500463586,7.852072885687667,7.7139495870146035,9.338695667404373,6.721881292512783,6.9932810007832,9.180273214172983,9.402545703999351,8.58213524469801,9.835104201053378,9.055857840493221,10.128367344975207,10.528448601945785,10.389736391433281,12.306887378660505,11.95694733744689,11.941248768099396,11.890942455788691,13.103885754882846,12.597418165049383,12.542748918570524,10.451393557276365,11.84722501952767,10.910746685783078,10.561376247216044,10.646580222485431,8.43590036953432,9.43369701958944,9.17089002722403,7.660774717444199,8.06589539967881,7.6828592574540595,8.612229684348108,11.123928904192189,11.005397753578473,10.437244379504039,10.732002308346027,12.070067226915763,7.057913502201855,7.131920709589644,7.873904110615233,7.390494068572838,10.1081539816837,8.50811331534995,6.579407255981067,9.46609648490167,7.7681629443165185,9.050170272396059,6.93111630482458,6.9456038980596
SCD_GSE159090_GSM4819200_SCD_Male,8.015405729933498,6.9305513416513875,6.521080424679496,6.262769767766182,7.064641567685995,7.2249088595671065,7.241675653662074,6.846164242801649,6.550774991689719,7.038277503273416,7.344431397928453,5.7495294225712446,6.670932784589092,6.722092507488333,7.038776879517861,7.3944652740082315,0.0,7.950169405355867,6.864031389063082,7.255192816955173,7.380131350366443,7.194991533809472,7.172804393120315,7.469921781844352,8.555851861040189,8.812325085277543,8.326067794829756,9.41140031289864,11.969301188538484,7.586756892619233,9.833955363197509,10.019859699443145,8.038924742133126,9.516135222026683,9.211101656500974,7.81734789827084,10.000400722884574,7.420231318445282,6.604143754038642,8.281788406027317,7.79673058682084,6.994855944164851,9.116641686989546,8.844488773220224,7.4505911675056185,7.884322906657858,7.392315677872258,8.540272205277292,6.691554049508023,7.522774987384505,7.656586828101292,8.13037779001286,10.297134071201762,8.016142636192955,7.404633155800373,7.105584103204106,7.173287956672306,7.871588562940939,8.048135835871538,9.523142748123291,7.2636189844041255,8.614447131923617,8.561975222869807,13.106839435941954,12.778698733400669,12.77343216411859,12.72062134693735,14.03255690721003,13.571426123467084,13.378347864871857,11.177002496163555,12.585305011343566,11.749023948434933,11.260248122712412,11.398312675998547,9.281235539503621,7.710835131160775,6.478200631715604,6.4420399504529104,8.123784087223843,7.727175017266937,7.782899548764038,11.926852861837789,11.900485023928375,11.235230833713803,11.559362111308626,12.924266651076186,7.149156578372006,6.72870364280095,7.350900472740324,6.623795919550589,8.807433904936216,8.475982745658966,6.585539429992184,7.863651680991757,8.02475278637073,7.8371876365672275,7.722269202421411,7.44558080818999
SCD_GSE160646_GSM4876390_SCD_1w,9.413924836663265,7.185656388742507,7.618225066380003,7.996132111961676,7.157733018005007,8.071354111968562,6.893884057942197,6.654593863571926,7.287806677513153,7.882549326366723,7.403425612048512,6.681669326983869,8.965571393913999,9.206555593223205,6.840852641867829,9.170074180010127,7.950169405355867,0.0,6.708631718276025,6.5261948968463885,6.4223302507867,7.31190723563942,4.537906033666402,7.8779778978147705,8.460712196085131,8.740350674305292,9.213191174681086,10.883481556890839,12.354275391864702,8.158707696869476,10.293705549910547,10.469917134584096,8.177355380791173,10.353570141655554,9.595352177837995,8.20517363852073,10.139503093031863,7.295865833400734,8.359625364795539,9.289293608137386,7.576505166219338,6.712469276181214,9.133417136696515,9.92112712709192,7.86010029900326,7.763070628875401,8.001060590407448,10.476512897786598,8.106929038121578,8.48662762991262,9.459216943946215,10.288844011590918,11.415395414280571,8.996576159939284,8.095668209805938,6.495312172028132,7.2114250927446495,7.0273061500953835,8.022217077126166,10.880222647879824,8.248643800005851,9.188161490237835,8.405163851015278,13.749720017718115,13.406474953988695,13.503949262833581,13.222601312275373,14.639746551067457,14.12169409251227,13.907775981828154,12.016345541954392,12.969937539317304,11.94902156993227,11.931477367294939,12.119058177504295,10.702607066553963,7.0855254263761385,7.249347167250211,8.17917934693912,8.10320988513074,7.114009948235019,6.995575619822815,12.19290705701715,12.156265887618053,11.642352566770558,12.253009231425029,13.411441960654761,7.997262021172826,6.4879185868063685,6.680945574081495,8.658106055298767,8.44480893598007,8.815087685613891,7.845281050806759,8.105561962655553,6.8425061594082575,9.55920858955582,9.421283463306478,8.428609957746188
SCD_GSE160646_GSM4876394_SCD_1w,8.582946055504953,7.534812012326311,7.644533014154507,6.619990315738403,6.8614030867913725,7.446823685282641,7.771668680886774,6.908242870282359,6.14263570523838,6.065528446649202,7.7125508832757115,6.2888633850004405,8.55676776402485,7.1449327975381145,6.3672463411171805,8.432801802647196,6.864031389063082,6.708631718276025,0.0,6.75764892421196,6.364202264439722,6.107295895399824,5.868904079754718,6.231830777190181,8.960252539484994,8.988489097469175,8.219596715612742,9.991727872860473,12.686214792694585,7.944830089752761,10.260144935224645,10.440150335227417,8.148821273991594,9.619309248978515,9.232528406116698,7.476801712629559,9.630064049616173,6.038262655133548,6.557591053111334,7.8197074981735435,6.982371086459271,5.726652460974367,9.249173502297811,9.7573827685799,6.48005153376026,7.4952980750852545,7.0799508225760865,8.229189612412574,7.523143290477955,6.114212530175199,7.629832783317247,8.357586094771817,10.758915813704164,7.429404722601559,7.606396628665551,7.617776962167823,6.701636463113482,7.079935623959037,8.385043087957824,9.063507374003336,7.4211990782308375,7.836000841956977,7.3319329288649175,13.906781099992788,13.632633796752154,13.655720748038432,13.48674428963746,14.910272276435075,14.407606321051393,14.150441184817195,11.690646091385963,13.191432957613026,12.29155033374452,11.702130921481896,11.846323846045307,10.032902937098731,6.592356051965971,5.654336148906089,6.949928491267581,8.398157170842808,7.471786170227124,6.875721150399738,12.41603556357765,12.53987693739949,11.615103853680331,12.12300298100958,13.607958107777122,6.779847939428838,6.792126699545,6.547884944675244,7.404927484129568,7.785077666911836,6.9313209122650905,6.9019861621223555,6.037837601718323,7.4344578425250845,6.977981531120365,7.466657559794818,7.628731684303773
SCD_GSE160646_GSM4876401_SCD_1w,9.24662643303893,7.675777882942198,7.40935150898364,8.232753997102781,6.842932506989705,8.2018259213214,4.982367753466304,5.939865452554011,8.220414684190848,7.2314000548418935,5.989269318775214,6.839971920432191,7.526019495042004,9.050447118532455,6.349917611420417,9.422919621743809,7.255192816955173,6.5261948968463885,6.75764892421196,0.0,6.601715480293228,7.251629741145116,5.447082113924793,8.059483428079952,8.852816309856834,9.230819602908296,9.48424686673851,11.434266576683914,12.648974490322283,8.620602203133917,10.770498563467735,11.15964672309726,8.492032232548164,10.34562111798481,9.997188980043347,8.510489006869715,10.392767262701216,6.518279924508033,7.656359209196485,9.010056686574792,6.982640893649905,6.438237768455144,8.684489965855288,9.770091864782167,7.205706323339271,8.282416191376381,8.077356258802606,10.312623614697442,8.826899652470535,8.503674705311003,9.085792347803258,10.848923567886377,12.22956826876528,9.40196966236553,9.535885142432177,5.4106240216676635,7.503739024286734,7.4668663112760845,6.89731199901086,11.41218165604872,7.062235764233722,8.829597877770063,8.90904014194539,13.896029326236388,13.69974996709508,13.789885451747756,13.44807610864272,14.737108753360731,14.222166313927593,14.011946271331606,12.370240047538937,13.596400603047273,12.48411172300674,12.45593237788397,12.472315141624343,10.747302876557857,7.487818677864136,7.140788626895932,7.707016566184159,7.528294119454034,8.42749398261037,7.13586625813859,12.856694447968168,12.335148395019099,12.27073737134401,12.258618215714815,13.64690402271908,8.667797723809974,6.956420964813767,7.437180274990097,7.755482985244868,9.463485554786727,9.282908096981425,8.268415645297253,8.955328322919675,8.443541007492874,9.663125776211254,8.659820428069827,8.409621765222639
SCD_GSE160646_GSM4876404_SCD_1w,10.331572464104273,8.89120357030132,6.818397666750772,8.181970164232517,7.460798850181369,9.17967270919333,7.575559485167353,7.7930293469049285,7.265031528692952,7.210540211202591,7.654962212926527,7.101046980341664,8.649681297900267,8.235222750078748,7.412948542175047,9.22339155890882,7.380131350366443,6.4223302507867,6.364202264439722,6.601715480293228,0.0,5.383476194951409,6.47245905605956,8.722922110118065,10.397835160384304,10.707276596476367,10.358844288203766,12.037117884499224,14.206473622566818,9.289115782787443,12.216313773117879,12.205259617929523,9.544656931195847,11.531223993998113,11.055007789320715,8.900922957112261,11.718640995789487,6.371724704356761,7.67795451220031,9.621109241663643,7.0520703966554805,6.395024271657433,9.550037025805862,11.2441761003754,7.169088215757161,8.295718215913043,7.851047975612829,10.38317294790411,8.609827280778566,7.975090693916563,7.74328660560146,11.092316338659666,13.01277167291364,9.345004629941581,9.346759642756524,6.063728098830281,7.444580161139692,8.621016482809784,8.530658631973617,11.928514720568375,6.0432957103702725,8.187304642085294,7.756624520167696,15.533162053738824,15.239941163305401,15.321124943582094,15.071454915653415,16.39434205642641,15.872263847173741,15.630407230713097,13.714735063869043,15.056085360779635,13.798069083250256,13.58557931316653,13.819600234247815,11.983490180913837,6.950576677959437,6.429532144914092,7.641578068769506,8.77760834582248,8.21067198668,7.534571911139155,14.15493204585106,13.997188891687356,13.584674788363142,13.902357832753783,15.188521243162347,7.675969241358386,7.47747194648953,7.202155567543475,8.086220203902082,8.656713070961482,9.110989955301603,8.15885270910316,6.524814085268345,8.834797368872723,7.389093880620234,9.251487903981271,9.50152875631866
SCD_GSE160646_GSM4876405_SCD_1w,10.898149435090406,9.356025445037897,8.482409478636182,7.109945828363901,7.681727782142365,8.71058870866111,8.34124263787025,8.668426640360895,7.211421344374355,6.405100561705796,8.812828361150318,7.400381933654082,9.102012639231981,7.695220249817876,8.313489721221266,9.34549222718804,7.194991533809472,7.31190723563942,6.107295895399824,7.251629741145116,5.383476194951409,0.0,7.306221225589128,8.887586729794418,10.9858869991172,11.380458633323892,10.490675833455725,12.213934359202291,14.920509172155077,9.876598759788711,12.58324536341142,12.51268781941284,10.294480176101258,11.896526351897588,11.340418442933865,8.670269565317207,11.838817689637638,6.123311827285102,7.398621660277242,9.65490493700649,7.05662102229601,7.005428149294501,9.542372049278132,11.613041934561977,7.016493934879216,9.191257807628324,8.37594486236967,10.483099489231964,8.735536760530461,7.57029855613725,7.512410700535243,10.580531860026802,12.495129800675741,8.786514512283688,9.461808731225577,7.627527799561624,7.701353310543732,8.609100284134387,9.088764066920763,11.266306732488326,6.430046168382266,6.834380551491314,7.361156275965448,16.23199229811343,15.907909990465535,15.93838143080557,15.769653726019335,17.150678093336726,16.66311357332523,16.378365186988155,14.009555675504679,15.48321763257865,14.544346598609918,13.950263189653228,14.271227173848827,11.589558917910685,7.946386620368696,6.885572117360799,7.38607656877746,9.267685059513662,8.478788150665453,7.998402884336007,14.743474613517407,14.741150662194382,13.949233493449785,14.237188754481036,15.925171118265133,6.933724811934301,8.505593974741329,7.443241198015221,8.135467950625943,8.458013571168754,8.369373613808802,8.497117088642852,5.657702426809522,8.994046571928004,6.975282718400423,8.649765490606303,9.684532046512318
SCD_GSE160646_GSM4876407_SCD_1w,8.09272994436478,6.535674583712857,6.8244044099896986,7.402009150776374,6.542962353759756,6.941372672618379,6.086633711873111,6.088300366776963,6.901770867544959,6.838468155487704,6.063774284569656,6.0916785992902245,7.735113482443708,8.62200851087962,5.545216795190404,8.007966934785095,7.172804393120315,4.537906033666402,5.868904079754718,5.447082113924793,6.47245905605956,7.306221225589128,0.0,6.355214274934769,7.3922766797517845,7.382671132276352,8.179286778689383,9.761457714955629,11.174191286116091,7.211425837179833,9.206657326179602,9.400308046447876,7.1520464840668145,9.077404398982665,8.403753024477284,7.170242830209676,8.820309108313557,7.236584802525347,7.480071709868343,8.344856543545486,7.205896963385938,6.449660874804937,8.45738033067389,8.591995141080284,7.448749957084764,7.4792283413127585,7.410826424428769,9.70539559927478,7.59514845245351,8.041533922236674,8.80170524747443,9.537683853606604,10.483344309637324,7.68336989404081,7.865287715101144,6.479113635644851,7.039102886497539,6.758736590192746,7.6670856265030904,10.007521538901514,8.22236008667267,9.101791389167039,9.238197262923359,12.439573760927006,12.181885844345254,12.209230653349035,11.913674889457637,13.334616782673521,12.83750911197889,12.61620954786928,10.650551952513858,11.912052389178234,10.854162968825209,10.782582524277785,10.899983795722472,9.602130211877315,7.147472844077156,6.991251117070073,7.717630329574571,7.120214131235516,7.189768235990751,6.766376028191198,11.070788518880022,10.766527688449447,10.473467863456492,10.950576867909733,12.091277151029447,7.805725601495303,5.267503578401815,6.381549904326792,7.784549234329151,8.786844554803816,8.069130419345177,6.851892383530637,8.495084423626139,6.556652798724653,9.36923830932168,8.315181922820399,7.488508231551115
SCD_GSE160646_GSM4876408_SCD_1w,6.371840934698022,7.016701639496184,7.429401314324467,7.445330975502473,7.919161363773633,7.681137067558273,8.403738245192166,7.837023548501031,8.650581864034134,7.903774704742811,7.590090991906391,8.03218377420116,8.048545698566697,8.580647296803445,7.511126972033974,8.329958397178965,7.469921781844352,7.8779778978147705,6.231830777190181,8.059483428079952,8.722922110118065,8.887586729794418,6.355214274934769,0.0,7.699579612457603,7.671547959642528,7.218047003154793,8.644611418046951,10.584868205310936,7.228501444553988,8.551997794066027,8.698529461586268,7.2056108484079555,8.41351150956088,8.3281779034874,7.624461277720614,8.397661833346364,8.481365393456283,6.990121764076723,7.852265364676235,8.532995242098481,7.315364303450713,9.882411972677613,8.205957813663863,7.934400933402799,7.869435698278245,7.069876290795884,7.627598493150524,7.982054409632902,7.828552494635996,8.58758275808561,7.256379989830873,9.184076984934547,7.524877984582921,8.035016623054986,8.308327419233114,8.001840654481768,7.848774049759176,8.321267978183496,8.902740704910727,9.481479636005478,9.448546098320161,10.1615564228565,11.543191101528988,11.288018465903628,11.260192111974149,11.180084987219619,12.501920789400206,12.1130142807207,11.913920788073439,9.305129967626065,10.719776497301522,10.331407500971187,9.634852601877556,9.460166970154534,8.370476454796703,7.676804398115422,7.419037076096965,8.157635939921013,8.371762422768716,8.089074132089326,7.876415619906779,10.210916268669013,10.169691261378574,9.83040625027073,9.8919489704483,11.268107936241337,8.392341772720544,6.87140786807477,7.827634061516846,8.234707755600194,9.796611219395935,8.358300908382375,7.097251253331914,9.154474090871853,7.842765944615794,8.728050635861493,7.959671052068908,7.634571038079827
