ReactionID,ReactionName,Subsystem,HFD_MeanFlux,HFD_StdFlux,HFD_N,HFD_Flux,SCD_MeanFlux,SCD_StdFlux,SCD_N,SCD_Flux,Diff(HFD-SCD),Ratio(HFD/SCD)
SARCStp,Sarcosine transport (peroxisomal),"Transport, Peroxisomal",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SARDHm,Sarcosine dehydrogenase (m),Urea cycle/amino group metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
S6TASE3ly,"N-acetylglucosamine-6-sulfatase, lysosomal",Heparan sulfate degradation,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
QUILSYN,Quinolinate Synthase  Eukaryotic ,Tryptophan metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
S6TASE4ly,"N-acetylgalactosamine-6-sulfatase, lysosomal",Chondroitin sulfate degradation,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
S6TASE5ly,"N-acetylgalactosamine-6-sulfatase, lysosomal",Chondroitin sulfate degradation,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
S6TASE6ly,"N-acetylgalactosamine-6-sulfatase, lysosomal",Chondroitin sulfate degradation,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SBPP1er,Sphingoid base phosphate phosphatase  sphinganine 1 phosphatase   endoplasmic reticulum,Sphingolipid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SBPP3er,"Sphingoid base-phosphate phosphatase (sphinganine 1-phosphatase), endoplasmic reticulum",Sphingolipid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SBTD_D2,D sorbitol dehydrogenase  D fructose producing ,Fructose and Mannose Metabolism,0.1913382732560825,0.0,1,0.1913382732560825,0.0,0.0,1,0.0,0.1913382732560825,191338273256.0825
SBTR,D sorbitol reductase,Fructose and Mannose Metabolism,0.1913382732560825,0.0,1,0.1913382732560825,0.0,0.0,1,0.0,0.1913382732560825,191338273256.0825
S6TASE7ly,"N-acetylgalactosamine-6-sulfatase, lysosomal",Chondroitin sulfate degradation,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
S6TASE8ly,"N-acetylgalactosamine-6-sulfatase, lysosomal",Chondroitin sulfate degradation,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SCP21x,Sterol carrier protein 2,"Transport, Peroxisomal",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
RADH,Retinal dehydrogenase,Vitamin A Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SCP22x,Sterol carrier protein 2,"Transport, Peroxisomal",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SCP2x,Peroxisomal thiolase 2,Bile Acid Biosynthesis,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SCP3x,Peroxisomal thiolase 2,Bile Acid Biosynthesis,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
S6TASE9ly,"N-acetylgalactosamine-6-sulfatase, lysosomal",Chondroitin sulfate degradation,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SACCD3m,"Saccharopine dehydrogenase (NADP, L-lysine forming), mitochondrial",Lysine Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SACCD4m,"Saccharopine dehydrogenase (NAD, L-glutamate forming), mitochondrial",Lysine Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SADT,Sulfate adenylyltransferase,Nucleotides,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SALMCOM,S-Adenosyl-L-methionine:catechol O-methyltransferase,Tyrosine metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SCPx,Peroxisomal thiolase 2,Bile Acid Biosynthesis,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SEAHCYSHYD,Se-Adenosylselenohomocysteine hydrolase,Selenoamino acid metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SEAHCYStn,Se-adenosyl-seleno-L-homocysteine nuclear transport,Selenoamino acid metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
RADH2,Retinal dehydrogenase (NADPH),Vitamin A Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SEASMETtn,Se-adenosyl-seleno-L-methionine nuclear transport,Selenoamino acid metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SELADT,Selenate adenylyltransferase,Selenoamino acid metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
RADH3,Retinal dehydrogenase,Vitamin A Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SELCYSLY,Selenocysteine lyase,Selenoamino acid metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SO4t4_3,Sulfate transport via sodium symport,"Transport, Extracellular",-0.6938252193811799,0.0,1,-0.6938252193811799,-0.844941374208228,0.0,1,-0.844941374208228,0.1511161548270481,0.8211519053976069
RADH4,Retinal dehydrogenase (NADPH),Vitamin A Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SELCYSLY2,Selenocysteine lyase,Selenoamino acid metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SELCYSTGL,Selanocystathionine g-lyase,Selenoamino acid metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SELCYSTS,Selanocystathionine beta-synthase,Selenoamino acid metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SO4tl,Sulfate transport (lysosome),"Transport, Lysosomal",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SOAT11,Sterol O-acyltransferase (acyl-Coenzyme A: cholesterol acyltransferase) 1,Cholesterol Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
RAHY,Retinoic acid hydroxylation (P450),Vitamin A Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SOAT11r,Sterol O-acyltransferase (acyl-Coenzyme A: cholesterol acyltransferase) 1,Cholesterol Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SOAT12,Sterol O-acyltransferase (acyl-Coenzyme A: cholesterol acyltransferase) 1,Cholesterol Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SELMETAT,Selenomethionine adenosyltransferase,Selenoamino acid metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SELNPS,Selenophosphate synthase,Selenoamino acid metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SOAT12r,Sterol O-acyltransferase (acyl-Coenzyme A: cholesterol acyltransferase) 1,Cholesterol Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
RAI1,Retinal isomerase (11-cis),Vitamin A Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SELt4_3,Selenate transport via sodium symport,"Transport, Extracellular",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SERALANaEx,L-alanine/L-serine Na-dependent exchange (Ser-L in),"Transport, Extracellular",0.0,0.0,1,0.0,0.1,0.0,1,0.1,-0.1,0.0
SOProd,SOProd,,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
RAI2,Retinal isomerase (9-cis),Vitamin A Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SPC_HSt,Sphingosylphosphorylcholine transport (diffusion),"Transport, Extracellular",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SPH1Pte,Sph1p transport,"Transport, Extracellular",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SERASNNaEx,L-serine/L-asparagine Na-dependent exchange (Ser-L in),"Transport, Extracellular",0.0,0.0,1,0.0,0.1,0.0,1,0.1,-0.1,0.0
SERCYSNaEx,L-serine/L-cysteine Na-dependent exchange (Ser-L in),"Transport, Extracellular",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
RAI3,13-cis-retinoic acid isomerase,Vitamin A Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SERDGLNexR,D-Serine/Glutamine reversible exchange,"Transport, Extracellular",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SERDGLYexR,D-Serine/Glycine reversible exchange,"Transport, Extracellular",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SERGLNNaEx,L-serine/L-glutamine Na-dependent exchange (Ser-L in),"Transport, Extracellular",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SERGLNexR,L-Serine/Glutamine reversible exchange,"Transport, Extracellular",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SERGLYexR,L-Serine/Glycine reversible exchange,"Transport, Extracellular",0.0,0.0,1,0.0,0.3688753592869245,0.0,1,0.3688753592869245,-0.3688753592869245,0.0
SERHL,L-Serine hydro-lyase,"Glycine, Serine, and Threonine Metabolism",0.24872908771605506,0.0,1,0.24872908771605506,0.15421666694593958,0.0,1,0.15421666694593958,0.09451242077011549,1.6128547752989228
SPH1Pter,Sphinganine 1 phosphate endoplasmic reticular transport,"Transport, Endoplasmic Reticular",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SPHGNtr,Sphinganine intracellular transport,"Transport, Endoplasmic Reticular",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SPHINGStl,Sphingosine intracellular transport,"Transport, Lysosomal",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SPHINGStr,Sphingosine intracellular transport,"Transport, Endoplasmic Reticular",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SPHK21c,Sphingosine kinase,Sphingolipid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SERLYSNaex,Serine/Lysine Na-dependent exchange (Ser in),"Transport, Extracellular",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SERPT,Serine C palmitoyltransferase,Sphingolipid Metabolism,0.00034067755138318374,0.0,1,0.00034067755138318374,0.0003795446347620386,0.0,1,0.0003795446347620386,-3.8867083378854865e-05,0.8975954849136026
SPHMDAc,Sphingomyelin deacylase,Sphingolipid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SPHMYLNtg,Sphingomyelin intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
RAI4,13-cis-4-oxo-retinoic acid isomerase,Vitamin A Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SPHMYLNtl,Sphingomyelin intracellular transport,"Transport, Lysosomal",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SPHS1Pte,Sphingosine-1-phosphate transport,"Transport, Extracellular",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SERTHRNaEx,L-serine/L-threonine Na-dependent exchange (Ser-L in),"Transport, Extracellular",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
RAtn,"Retinoate transport, nuclear","Transport, Nuclear",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SERt4,L-serine via sodium symport,"Transport, Extracellular",0.5964784258604038,0.0,1,0.5964784258604038,0.0,0.0,1,0.0,0.5964784258604038,596478425860.4038
SPHS1Ptr,Sphingosine-1-phosphate transport,"Transport, Endoplasmic Reticular",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SPMDOX,Spermidine:(acceptor) oxidoreductase,beta-Alanine metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SERtN1,"Serine transport (Na, H coupled)","Transport, Extracellular",0.02276870375575621,0.0,1,0.02276870375575621,0.0,0.0,1,0.0,0.02276870375575621,22768703755.75621
RAtn3,"13-cis-retinoic acid transport, nuclear","Transport, Nuclear",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SERtp,"L-serine transport, peroxisomal","Transport, Peroxisomal",0.15000073636805267,0.0,1,0.15000073636805267,0.0,0.0,1,0.0,0.15000073636805267,150000736368.05267
SFGTHi,S-Formylglutathione hydralase,Tyrosine metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SPMS,Spermidine synthase,Urea cycle/amino group metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SGALSIDEtg,Sgalside hs intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
RBK,Ribokinase,Pentose Phosphate Pathway,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SGALSIDEtl,Sgalside hs intracellular transport,"Transport, Lysosomal",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SPODM,Superoxide dismutase,ROS Detoxification,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SPODMe,"Superoxide dismutase, extracellular",ROS Detoxification,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SPODMm,Superoxide dismutase,ROS Detoxification,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SGPL11r,Sphingosine-1-phosphate lyase 1,Sphingolipid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
RBK_Dr,D-ribulokinase (D-ribulose),Pentose and Glucuronate Interconversions,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SGPL12r,Sphingosine-1-phosphate lyase,Sphingolipid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SIAASE,SIAASE,N-Glycan Degradation,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SIAASE2ly,"Sialidase, lysosomal",Keratan sulfate degradation,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SIAASE3ly,"Sialidase, lysosomal",Keratan sulfate degradation,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SIAASE4ly,"Sialidase, lysosomal",Keratan sulfate degradation,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SIAASEly,"Sialidase, lysosomal",N-Glycan Degradation,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SIAT4Bg,"Beta-galactoside alpha-2,3-sialyltransferase, Golgi apparatus",Sphingolipid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SIAT9g,"Lactosylceramide alpha-2,3-sialyltransferase, Golgi apparatus",Sphingolipid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SPODMn,"Superoxide dismutase, nuclear",ROS Detoxification,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SPODMx,"Superoxide dismutase, peroxisome",ROS Detoxification,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SPR,Sepiapterin reductase,Tetrahydrobiopterin,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SPRMS,Spermine synthase,Urea cycle/amino group metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SPRn,"Sepiapterin reductase, nuclear",Tetrahydrobiopterin,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SPTix,"Serine-pyruvate aminotransferase (irreversible), peroxisomal","Glycine, Serine, and Threonine Metabolism",0.15000073636805267,0.0,1,0.15000073636805267,0.0,0.0,1,0.0,0.15000073636805267,150000736368.05267
SQLEr,Squalene epoxidase  endoplasmic reticular  NADP ,Cholesterol Metabolism,0.0007665244906121633,0.0,1,0.0007665244906121633,0.0008539754282145868,0.0,1,0.0008539754282145868,-8.745093760242353e-05,0.8975954862274511
SQLSr,Squalene synthase,Cholesterol Metabolism,0.0007665244906121633,0.0,1,0.0007665244906121633,0.0008539754282145868,0.0,1,0.0008539754282145868,-8.745093760242353e-05,0.8975954862274511
SR5AR2r,3-oxo-5-alpha-steroid 4-dehydrogenase,Steroid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SR5ARr,3-oxo-5-alpha-steroid 4-dehydrogenase,Steroid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SRTN23OX,"5-Hydroxytryptamine:oxygen 2,3-dioxygenase (indole-decyclizing)",Tryptophan metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SLCBK1,Sphingolipid long chain base kinase  sphinganine ,Sphingolipid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SLDt,L-sulfolactate transport (cytosol to extracellular),Cysteine Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SLDx,L-sulfolactate dehydrogenase (NAD+),Cysteine Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SLDxm,"L-sulfolactate dehydrogenase (NAD+), mitochondrial",Cysteine Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SRTNACT,Acetyl-CoA:aralkylamine N-acetyltransferase,Tryptophan metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SRTNMTX,S-Adenosyl-L-methionine:amine N-methyltransferase (srtn),Tryptophan metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SMPD3g,"Sphingomyelin phosphodiesterase 3, neutral membrane (neutral sphingomyelinase II)",Sphingolipid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
RBTt,Ribitol transport via passive diffusion,"Transport, Extracellular",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SMPD3l,"Sphingomyelin phosphodiesterase 3, neutral membrane (neutral sphingomyelinase II)",Sphingolipid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SMPD4,Sphingomyelinase,Sphingolipid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SRTNt6_2_r,SRTNt6 LPAREN 2 RPAREN r,"Transport, Extracellular",0.0,0.0,1,0.0,0.10250014527931628,0.0,1,0.10250014527931628,-0.10250014527931628,0.0
SRTNtu,Serotonin uniport,"Transport, Extracellular",0.0,0.0,1,0.0,-0.46096009512442626,0.0,1,-0.46096009512442626,0.46096009512442626,0.0
SSALxm,"Succinate-semialdehyde:NAD+ oxidoreductase, mitochondria",Glutamate metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SMS,Sphingomyelin synthase (homo sapiens),Sphingolipid Metabolism,0.00034067755138318374,0.0,1,0.00034067755138318374,0.0003795446347620386,0.0,1,0.0003795446347620386,-3.8867083378854865e-05,0.8975954849136026
ST3GAL21g,"CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase, Golgi apparatus",Sphingolipid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
RDH1,Retinol dehydrogenase (all-trans),Vitamin A Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ST3GAL22g,"CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase, Golgi apparatus",Sphingolipid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ST3GAL23g,"CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase, Golgi apparatus",Sphingolipid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ST3GAL61g,"Type 2 lactosamine alpha-2,3-sialyltransferase",Blood Group Biosynthesis,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ST3GAL62g,"Type 2 lactosamine alpha-2,3-sialyltransferase",Blood Group Biosynthesis,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ST6GALNAC21,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2",Sphingolipid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ST6GALNAC22,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2",Sphingolipid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SO4CLtex2,Sulfate transport via chloride countertransport (2:1),"Transport, Extracellular",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SO4HCOtex,Sulfate transport via bicarbonate countertransport,"Transport, Extracellular",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SO4OXAtex2,Sulfate transport via oxalate countertransport (2:1),"Transport, Extracellular",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SO4t4_2,Sulfate transport via sodium symport,"Transport, Extracellular",-0.1,0.0,1,-0.1,-0.1,0.0,1,-0.1,0.0,0.99999999999
SUCOAS1m,Succinyl-CoA ligase (GDP-forming),Citric Acid Cycle,0.0,0.0,1,0.0,0.09556831033450014,0.0,1,0.09556831033450014,-0.09556831033450014,0.0
SUCOASm,Succinate  CoA ligase  ADP forming ,Citric Acid Cycle,-0.5490054124252386,0.0,1,-0.5490054124252386,-0.7573299002713373,0.0,1,-0.7573299002713373,0.2083244878460987,0.7249224046585447
ST6GALNAC23,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2",Sphingolipid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ST6GALNAC24,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2",Sphingolipid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SUCRe,Sucrose hydrolyzing enxyme  extracellular,Galactose metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
RDH1a,"Retinol dehydrogenase (all-trans,NADPH)",Vitamin A Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ST6GALNAC25,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2",Sphingolipid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ST6GALNAC26,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2",Sphingolipid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ST6GALNAC27,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2",Sphingolipid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ST6GALNAC28,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2",Sphingolipid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
SULFOX,Sulfite oxidase,Cysteine Metabolism,0.7938252193811799,0.0,1,0.7938252193811799,0.944941374208228,0.0,1,0.944941374208228,-0.1511161548270481,0.8400788038786964
Ser_Thrtg,Ser FSLASH Thrtg,"Transport, Golgi Apparatus",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ST6GALNAC31,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 3",Sphingolipid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
RDH2,"Retinol dehydrogenase (9-cis,NADH)",Vitamin A Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ST6GALNAC61,"Sialytransferase 7 ((alpha-N-acetylneuraminyl 2,3-betagalactosyl-1,3)-N-acetyl galactosaminide alpha-2,6-sialytransferase) F",Sphingolipid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ST6GALNAC62,"Sialytransferase 7 ((alpha-N-acetylneuraminyl 2,3-betagalactosyl-1,3)-N-acetyl galactosaminide alpha-2,6-sialytransferase) F",Sphingolipid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
T2M26DCOAHLm,"Trans-2-Methyl-5-isopropylhexa-2,5-dienoyl-CoA hydro-lyase (m)",Limonene and pinene degradation,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
T2M26DCOAHLx,"Trans-2-Methyl-5-isopropylhexa-2,5-dienoyl-CoA hydro-lyase (x)",Limonene and pinene degradation,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
T4HCINNMFM,4 hydroxycinnamate formation,Ubiquinone Biosynthesis,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ST8SIA11,"Beta-galactoside alpha-2,3-sialyltransferase",Sphingolipid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ST8SIA12,"Beta-galactoside alpha-2,3-sialyltransferase",Sphingolipid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ST8SIA51g,"Beta-galactoside alpha-2,3-sialyltransferase",Sphingolipid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ST8SIA52g,"Beta-galactoside alpha-2,3-sialyltransferase",Sphingolipid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
T4HCINNOX,4-Coumarate:oxygen oxidoreductase,"Stilbene, coumarine and lignin biosynthesis",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
TAGAT_Dt,D-tagatose uptake via diffusion,"Transport, Extracellular",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
TAGt,Triacylglycerol Transport,"Transport, Extracellular",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ST8SIA53g,"Beta-galactoside alpha-2,3-sialyltransferase",Sphingolipid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ST8SIA54g,"Beta-galactoside alpha-2,3-sialyltransferase",Sphingolipid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
RDH2a,"Retinol dehydrogenase (9-cis,NADPH)",Vitamin A Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ST8SIA55g,"Beta-galactoside alpha-2,3-sialyltransferase",Sphingolipid Metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
ST8SIA56g,"Alpha-2,8-sialyltransferase 8E",Blood Group Biosynthesis,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
STCOAtx,Fatty acid intracellular transport,"Transport, Peroxisomal",-0.049594134542606576,0.0,1,-0.049594134542606576,-0.044757474400626246,0.0,1,-0.044757474400626246,-0.00483666014198033,1.108063741434092
TALA,Transaldolase,Pentose Phosphate Pathway,0.0,0.0,1,0.0,-0.0030584971817907286,0.0,1,-0.0030584971817907286,0.0030584971817907286,0.0
TAURt4_2_r,TAURt4 LPAREN 2 RPAREN r,"Transport, Extracellular",0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
TAURtcx,Taurine transport (sodium symport) (cytosol to peroxisome),Taurine and hypotaurine metabolism,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
STRDNCCPT1,Carnitine O-palmitoyltransferase,Carnitine shuttle,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
