ReactionID,ReactionName,Subsystem,HFD_mean,WD_mean,MeanDiff,log2FC,t_statistic,p_value,Cohen_d,HFD_n,WD_n,q_value,Significant,Direction
FACOAL240,Fatty-acid--CoA ligase,Fatty acid activation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FACOAL241,Fatty-acid--CoA ligase,Fatty acid activation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FACOAL244_1,Fatty-acid--CoA ligase,Fatty acid activation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FACOAL245_1,Fatty-acid--CoA ligase,Fatty acid activation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FACOAL245_2,Fatty-acid--CoA ligase,Fatty acid activation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FACOAL246_1,Fatty-acid--CoA ligase,Fatty acid activation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FACOAL260,Fatty-acid--CoA ligase (n-C26:0),Fatty acid activation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FACOAL40im,"Fatty-acid--CoA ligase (butanoate), mitochondrial",Fatty acid activation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FACOAL80,Fatty-acid--CoA ligase (octanoate),Fatty acid activation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FADDP,FAD diphosphatase,Riboflavin Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FADH2tx,"FADH2 transport, glyoxysome","Transport, Peroxisomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FACOAL226_copy2,Fatty-acid--CoA ligase,Fatty acid activation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GALNACT3g,"Uridine diphosphoacetylgalactosamine-chondroitin acetylgalactosaminyltransferase II, Golgi",Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GALNACT4g,"Uridine diphosphoacetylgalactosamine-chondroitin acetylgalactosaminyltransferase II, Golgi",Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GALNACT5g,"Uridine diphosphoacetylgalactosamine-chondroitin acetylgalactosaminyltransferase II, Golgi",Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GALOR,D-Galactose:NADP+ 1-oxidoreductase,Galactose metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GALSIDEtg,Galactocerebroside intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GALSIDEtl,Galactocerebroside intracellular transport,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GALT2g,"UDP-D-galactose:galactosylxylose galactosyltransferase, Golgi apparatus",Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GALTg,"UDP-D-galactose:D-xylose galactosyltransferase, Golgi apparatus",Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GALtly,Galactose efflux from lysosome,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GAMYe,"Glucoamylase, extracellular (glygn5 -> malt)",Starch and Sucrose Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GAMt1r,Glucosamine transport (uniport),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FACOAL1831,Gamma-Linolenic acid:CoA ligase (AMP-forming),Fatty acid activation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GAO1g,Ganglioside O-acetylation,Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GAO2,Ganglioside O-acetylation,Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GAO2g,Ganglioside O-acetylation,Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GARFT,Phosphoribosylglycinamide formyltransferase,IMP Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GASNASE2ly,"Glycosylasparaginase, lysosomal",N-Glycan Degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GASNASE3ly,"Glycosylasparaginase, lysosomal",Keratan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GASNASEly,"Glycosylasparaginase, lysosomal",N-Glycan Degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GBA,Glucosylceramidase,Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GBAl,Glucosylceramidase,Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GBGT1,"Globoside alpha-1,3-N-acetylgalactosaminyltransferase 1",Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GBSIDEte,Globoside transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GBSIDEtl,Globoside intracellular transport,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GAO1,Ganglioside O-acetylation,Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAOXC2031836m,Beta oxidation of fatty acid,Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAOXC204,Beta oxidation of long chain fatty acid,Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAOXC204184m,Beta oxidation  fatty acid,Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAOXC2051843m,Beta oxidation of fatty acid,Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAOXC2051843x,Beta oxidation of long chain fatty acid,"Fatty acid oxidation, peroxisome",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAOXC2242046m,Beta oxidation of long chain fatty acid,Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAOXC2242046x,Beta oxidation of long chain fatty acid,"Fatty acid oxidation, peroxisome",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAOXC2251836m,Beta oxidation of fatty acid,Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAOXC2251836x,Beta oxidation of long chain fatty acid,"Fatty acid oxidation, peroxisome",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAOXC2252053m,Beta oxidation of long chain fatty acid,Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAOXC2252053x,Beta oxidation of long chain fatty acid,"Fatty acid oxidation, peroxisome",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FADtx,"FAD transport by free diffusion, glyoxysome","Transport, Peroxisomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAOXC226205m,Beta oxidation of long chain fatty acid,Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAOXC226205x,Beta oxidation of long chain fatty acid,"Fatty acid oxidation, peroxisome",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAOXC240200x,Beta oxidation of long chain fatty acid,"Fatty acid oxidation, peroxisome",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAOXC241181x,Beta oxidation of long chain fatty acid,"Fatty acid oxidation, peroxisome",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAOXC2442246x,Beta oxidation of long chain fatty acid,"Fatty acid oxidation, peroxisome",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FT,"Trans,trans,cis-geranylgeranyl diphosphate synthase",N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAOXC2452253x,Beta oxidation of long chain fatty acid,"Fatty acid oxidation, peroxisome",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAOXC2452256x,Beta oxidation of long chain fatty acid,"Fatty acid oxidation, peroxisome",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAOXC246226x,Beta oxidation of long chain fatty acid,"Fatty acid oxidation, peroxisome",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAOXC260240x,Beta oxidation of long chain fatty acid,"Fatty acid oxidation, peroxisome",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAS100COA,Fatty acyl CoA synthase  n C100CoA ,Fatty acid elongation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAS120COA,Fatty acyl CoA synthase  n C120CoA ,Fatty acid elongation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAOXC226,Beta oxidation of long chain fatty acid,Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAEL183,Fatty-acyl-CoA elongation (n-C18:3CoA),Fatty acid elongation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAEL184,Fatty-acyl-CoA elongation (n-C20:4CoA),Fatty acid elongation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAEL204,Fatty-acyl-CoA elongation (n-C20:4CoA),Fatty acid elongation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAEL205,Fatty-acyl-CoA elongation (n-C20:5CoA),Fatty acid elongation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAH1,Fatty acid omega-hydroxylase,CYP Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FALDH,Formaldehyde dehydrogenase,Tyrosine metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FALDtly,Formaldehyde transport via diffusion (lysosomall),"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAOXC11,Beta oxidation of long chain fatty acid,Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAOXC140,Beta oxidation of long chain fatty acid,Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAOXC150m,Beta oxidation of long chain fatty acid (odd chain),Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAOXC160,Beta oxidation of long chain fatty acid,Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAOXC18480x,Beta oxidation of long chain fatty acid,"Fatty acid oxidation, peroxisome",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAOXC161802m,Beta oxidation  fatty acid,Fatty acid activation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAOXC16180m,Beta oxidation  fatty acid,Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAOXC170m,Beta oxidation of long chain fatty acid (odd chain),Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAOXC1811601m,Beta oxidation  fatty acid,Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAOXC1811602m,Beta oxidation  fatty acid,Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAOXC1811603m,Beta oxidation  fatty acid,Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAOXC182806m,Beta oxidation of fatty acid,Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAOXC18280m,Beta oxidation of fatty acid,Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAOXC183803m,Beta oxidation of fatty acid,Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAOXC183806m,Beta oxidation of fatty acid,Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAOXC183806x,Beta oxidation of long chain fatty acid,"Fatty acid oxidation, peroxisome",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAOXC18480m,Beta oxidation of fatty acid,Fatty acid oxidation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FAOXC16080x,Beta oxidation of long chain fatty acid,"Fatty acid oxidation, peroxisome",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GHMT2rm,Glycine hydroxymethyltransferase  reversible  mitochondrial,"Glycine, Serine, and Threonine Metabolism",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GHMT3,Glycine hydroxymethyltransferase,Lysine Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GHMT3m,"Glycine hydroxymethyltransferase, mitochondrial",Lysine Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GK1m,"Guanylate kinase (GMP:ATP), mitochondrial",Nucleotides,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLACO,D-Glucuronolactone:NAD+ oxidoreductase,Ascorbate and Aldarate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLACOm,"D-Glucuronolactone:NAD+ oxidoreductase, mitochondrial",Ascorbate and Aldarate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLAl,"Galactosidase, alpha",Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLB1,Beta-galactosidase,Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLCAASE1ly,"Beta-glucuronidase, lysosomal",Heparan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLCAASE4ly,"Beta-glucuronidase, lysosomal",Chondroitin sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLCAASE5ly,"Beta-glucuronidase, lysosomal",Chondroitin sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
G14T18g,"Beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLCAASE7ly,"Beta-glucuronidase, lysosomal",Chondroitin sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLUtr,Intracellular transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLXtm,"Glyoxylate transport, mitochondrial","Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLYAMDTRc,Glycine amidinotransferase (c),Urea cycle/amino group metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLYBt4_2_r,GLYBt4 LPAREN 2 RPAREN r,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLYBtm,Glycine betaine transport via diffusion (mitochondria to cytosol),"Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLYC3Ptm,Glycerol 3 phosphate shuttle,"Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLYCLTDym,"Glycolate dehydrogenase (NADP), mitochondrial",Glyoxylate and Dicarboxylate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLYCtm,Glycerol transport,"Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLYKm,Glycerol kinase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLYOXm,Hydroxyacylglutathione hydrolase  mitochondrial,Pyruvate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLCAASE6ly,"Beta-glucuronidase, lysosomal",Chondroitin sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GDCHOLAtx,Bile acid intracellular transport,"Transport, Peroxisomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GDPFUCtg,GDPFuc Golgi transport via CMP antiport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GDPtg,GDP intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GFUCS,GDP-L-fucose synthase,Fructose and Mannose Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GGH_10FTHF5GLUe,"Gamma-glutamyl hydrolase (10FTHF5GLU), extracellular",Folate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GGH_10FTHF5GLUl,"Gamma-glutamyl hydrolase (10FTHF5GLU), lysosomal",Folate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GGH_10FTHF6GLUe,"Gamma-glutamyl hydrolase (10FTHF6GLU), extracellular",Folate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GGH_10FTHF6GLUl,"Gamma-glutamyl hydrolase (10FTHF6GLU), lysosomal",Folate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GGH_10FTHF7GLUe,"Gamma-glutamyl hydrolase (10FTHF7GLU), extracellular",Folate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GGH_10FTHF7GLUl,"Gamma-glutamyl hydrolase (10FTHF7GLU), lysosomal",Folate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GGH_5DHFe,"Gamma-glutamyl hydrolase (5DHF), extracellular",Folate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GGT_U,Geranylgeranyltransferase (uterus),N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GGH_5THFl,"Gamma-glutamyl hydrolase (5THF), lysosomal",Folate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GGH_6DHFe,"Gamma-glutamyl hydrolase (6DHF), extracellular",Folate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GGH_6THFe,"Gamma-glutamyl hydrolase (6THF), extracellular",Folate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GGH_6THFl,"Gamma-glutamyl hydrolase (6THF), lysosomal",Folate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GGH_7DHFe,"Gamma-glutamyl hydrolase (7DHF), extracellular",Folate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GGH_7DHFl,"Gamma-glutamyl hydrolase (7DHF), lysosomal",Folate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GGH_7THFe,"Gamma-glutamyl hydrolase (7THF), extracellular",Folate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GGH_7THFl,"Gamma-glutamyl hydrolase (7THF), lysosomal",Folate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GGLUCT,Gamma-glutamylcyclotransferase,Glutathione Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GGT5r,Gamma-glutamyltransferase 5,Eicosanoid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GGT6,Gamma-glutamyltransferase,Eicosanoid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GGT_L,Geranylgeranyltransferase (liver),N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GGH_5THFe,"Gamma-glutamyl hydrolase (5THF), extracellular",Folate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GSNt4,Guanosine transport in via sodium symport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GSNt5,Guanosine transport in via sodium (1:2) symport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GSNtl,Guanosine facilated transport from lysosome,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLUNm,Glutaminase (mitochondrial),Glutamate metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLUPRT,Glutamine phosphoribosyldiphosphate amidotransferase,IMP Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GTHPe,Glutathione peroxidase,Glutathione Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GTHRDt,Glutathione transport into mitochondria,Glutathione Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GTHRDtr,Glutathione transport via diffusion,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GTHS,Glutathione synthetase,Glutathione Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GTMLTe,G-glutamyltransferase (e),Glutathione Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GTPCI,GTP cyclohydrolase I,Tetrahydrobiopterin,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLYVESSEC,Glycine secretion via secretory vesicle (ATP driven),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GTPtn,GTP diffusion in nucleus,"Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GUACYC,Guanylate cyclase,Nucleotides,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GUAD,Guanine deaminase,Purine Catabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GUR1PP,Glucuronate 1-phosphate phosphatase,Pentose and Glucuronate Interconversions,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
H2ETer,"H2 phosphoethanolaminyl transferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
H2MTer_L,"H2 mannosyltransferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
H2MTer_U,"H2 mannosyltransferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
H2O2tly,Hydrogen peroxide lysosomal transport via diffusion,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
H2O2tn,Hydrogen peroxide nuclear transport,"Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
H2Otg,"H2O transport, Golgi apparatus","Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
H2Otn,H2O transport  nuclear,"Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
H3ETer,"H3 phosphoethanolaminyl transferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GTPCIn,"GTP cyclohydrolase I, nuclear",Tetrahydrobiopterin,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLYt2rL,Glycine reversible transport via proton symport (lysosome),"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GMAND,GDP-D-mannose dehydratase,Fructose and Mannose Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GMPR,GMP reductase,Nucleotides,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GMPtg,GMP transport (Golgi),"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GMPtn,GMP nuclear transport,"Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GNDer,"Phosphogluconate dehydrogenase, endoplasmic reticulum",Pentose Phosphate Pathway,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GNMT,Glycine N-methyltransferase,"Glycine, Serine, and Threonine Metabolism",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GP1CALPHAte,Gp1calpha hs transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GP1CALPHAtg,Gp1calpha hs intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GP1Cte,Gp1c hs transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GP1Ctg,Gp1c hs intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GSNt,Guanosine facilated transport in cytosol,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GPDDA1,Glycerophosphodiester phosphodiesterase (Glycerophosphocholine),Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GPIAT,Glucosaminylphosphatidyl inositol acetyltransferase,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GPIDA2er,"Glycophosphatidylinositol (GPI) deacylase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GPIDAer,"Glycophosphatidylinositol (GPI) deacylase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GPIMTer_L,"GlcN-acylPI mannosyltransferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GPIMTer_U,"GlcN-acylPI mannosyltransferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GQ1BALPHAte,Gq1balpha hs transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GQ1BALPHAtg,Gq1balpha hs intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GQ1Bte,Gq1b hs transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GQ1Btg,Gq1b hs intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GRTT,Geranyltranstransferase,Cholesterol Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
